,0,1,2
0,6.0,2.0,0.0
1,11.0,6.0,0.0
2,18.0,8.0,0.0
3,15.0,14.0,0.0
4,14.0,19.0,0.0
5,13.0,17.0,0.0
6,4.0,11.0,0.0
7,20.0,21.0,0.0
8,24.0,18.0,3.0
9,17.0,31.0,6.0
10,18.0,41.0,11.0
11,26.0,24.0,5.0
12,31.0,43.0,20.0
13,19.0,51.0,9.0
14,24.0,29.0,11.0
15,30.0,36.0,11.0
16,36.0,47.0,5.0
17,30.0,46.0,15.0
18,32.0,28.0,12.0
19,31.0,28.0,10.0
20,25.0,39.0,6.0
21,24.0,31.0,12.0
22,31.0,32.0,10.0
23,23.0,21.0,10.0
24,14.0,24.0,11.0
25,25.0,17.0,15.0
26,19.0,16.0,2.0
27,24.0,21.0,9.0
28,29.0,12.0,7.0
29,20.0,5.0,6.0
30,13.0,8.0,6.0
31,18.0,14.0,6.0
32,14.0,10.0,9.0
33,9.0,7.0,8.0
34,11.0,3.0,6.0
35,10.0,4.0,4.0
36,7.0,2.0,7.0
37,10.0,4.0,4.0
38,12.0,5.0,2.0
39,4.0,3.0,4.0
40,6.0,7.0,8.0
41,8.0,2.0,5.0
42,4.0,9.0,4.0
43,2.0,2.0,7.0
44,8.0,3.0,4.0
45,6.0,4.0,2.0
46,8.0,3.0,6.0
47,5.0,3.0,7.0
48,2.0,4.0,2.0
49,2.0,5.0,4.0
50,2.0,1.0,8.0
51,2.0,1.0,3.0
52,1.0,2.0,3.0
53,5.0,1.0,2.0
54,5.0,2.0,2.0
55,4.0,7.0,5.0
56,1.0,2.0,0.0
57,5.0,3.0,9.0
58,3.0,1.0,4.0
59,4.0,3.0,4.0
60,2.0,4.0,4.0
61,4.0,2.0,2.0
62,1.0,1.0,2.0
63,3.0,5.0,3.0
64,2.0,0.0,5.0
65,3.0,1.0,3.0
66,1.0,3.0,3.0
67,1.0,5.0,6.0
68,2.0,4.0,1.0
69,2.0,4.0,7.0
70,3.0,8.0,8.0
71,2.0,0.0,4.0
72,3.0,1.0,3.0
73,4.0,3.0,3.0
74,0.0,2.0,3.0
75,2.0,1.0,10.0
76,3.0,3.0,4.0
77,3.0,3.0,6.0
78,4.0,1.0,3.0
79,4.0,1.0,6.0
80,5.0,3.0,2.0
81,5.0,4.0,8.0
82,0.0,2.0,6.0
83,3.0,5.0,1.0
84,1.0,3.0,2.0
85,4.0,2.0,6.0
86,0.0,1.0,7.0
87,0.0,4.0,10.0
88,1.0,3.0,6.0
89,2.0,2.0,13.0
90,5.0,2.0,9.0
91,4.0,1.0,9.0
92,1.0,0.0,11.0
93,0.0,0.0,13.0
94,3.0,0.0,14.0
95,3.0,0.0,12.0
96,8.0,0.0,12.0
97,0.0,0.0,14.0
98,3.0,0.0,17.0
99,2.0,0.0,12.0
100,2.0,0.0,19.0
101,1.0,0.0,25.0
102,1.0,0.0,21.0
103,0.0,0.0,24.0
104,0.0,0.0,22.0
105,0.0,0.0,18.0
106,0.0,0.0,25.0
107,0.0,0.0,8.0
108,0.0,0.0,13.0
109,0.0,0.0,11.0
110,0.0,0.0,15.0
111,0.0,0.0,13.0
112,0.0,0.0,12.0
113,0.0,0.0,9.0
114,0.0,0.0,9.0
115,0.0,0.0,16.0
116,0.0,0.0,8.0
117,0.0,0.0,6.0
118,0.0,0.0,5.0
119,0.0,0.0,5.0
120,0.0,0.0,5.0
121,0.0,0.0,4.0
122,0.0,0.0,5.0
123,0.0,0.0,4.0
124,0.0,0.0,6.0
125,0.0,0.0,3.0
126,0.0,0.0,3.0
127,0.0,0.0,2.0
128,0.0,0.0,1.0
129,0.0,0.0,2.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,1.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,1.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,1.0
145,0.0,0.0,0.0
