,0,1,2
0,6.0,0.0,0.0
1,9.0,3.0,0.0
2,19.0,13.0,0.0
3,19.0,11.0,0.0
4,16.0,25.0,0.0
5,17.0,23.0,0.0
6,16.0,22.0,0.0
7,19.0,24.0,1.0
8,15.0,24.0,5.0
9,18.0,23.0,12.0
10,28.0,33.0,15.0
11,21.0,33.0,10.0
12,28.0,43.0,11.0
13,23.0,36.0,8.0
14,23.0,30.0,6.0
15,26.0,46.0,11.0
16,23.0,40.0,9.0
17,30.0,43.0,9.0
18,26.0,24.0,14.0
19,36.0,28.0,13.0
20,41.0,16.0,19.0
21,21.0,22.0,10.0
22,23.0,25.0,11.0
23,13.0,18.0,8.0
24,14.0,13.0,12.0
25,18.0,18.0,8.0
26,14.0,12.0,4.0
27,15.0,24.0,10.0
28,14.0,13.0,4.0
29,19.0,17.0,5.0
30,10.0,12.0,5.0
31,10.0,9.0,7.0
32,17.0,12.0,12.0
33,14.0,6.0,3.0
34,18.0,4.0,8.0
35,19.0,4.0,9.0
36,17.0,7.0,0.0
37,7.0,9.0,3.0
38,6.0,8.0,3.0
39,11.0,3.0,7.0
40,4.0,3.0,2.0
41,3.0,7.0,5.0
42,3.0,4.0,7.0
43,6.0,5.0,6.0
44,10.0,7.0,6.0
45,3.0,3.0,1.0
46,5.0,4.0,3.0
47,4.0,3.0,3.0
48,6.0,2.0,3.0
49,5.0,4.0,3.0
50,10.0,4.0,2.0
51,5.0,1.0,1.0
52,6.0,7.0,5.0
53,1.0,7.0,3.0
54,0.0,3.0,6.0
55,5.0,2.0,3.0
56,4.0,3.0,3.0
57,5.0,2.0,2.0
58,4.0,4.0,3.0
59,3.0,2.0,3.0
60,0.0,2.0,6.0
61,4.0,3.0,0.0
62,4.0,3.0,3.0
63,2.0,1.0,6.0
64,4.0,2.0,3.0
65,1.0,1.0,2.0
66,5.0,4.0,2.0
67,2.0,1.0,2.0
68,3.0,3.0,7.0
69,2.0,2.0,4.0
70,1.0,2.0,3.0
71,4.0,4.0,4.0
72,2.0,5.0,8.0
73,1.0,7.0,2.0
74,2.0,5.0,7.0
75,1.0,1.0,6.0
76,1.0,4.0,1.0
77,2.0,2.0,5.0
78,2.0,6.0,4.0
79,6.0,6.0,6.0
80,5.0,5.0,8.0
81,3.0,2.0,4.0
82,3.0,1.0,6.0
83,5.0,3.0,9.0
84,6.0,2.0,9.0
85,4.0,4.0,4.0
86,3.0,6.0,14.0
87,2.0,3.0,7.0
88,4.0,3.0,11.0
89,3.0,3.0,7.0
90,3.0,10.0,11.0
91,5.0,3.0,7.0
92,1.0,1.0,18.0
93,3.0,0.0,11.0
94,3.0,0.0,16.0
95,6.0,0.0,14.0
96,2.0,0.0,13.0
97,5.0,1.0,19.0
98,0.0,0.0,13.0
99,2.0,0.0,8.0
100,8.0,1.0,25.0
101,2.0,0.0,14.0
102,3.0,1.0,15.0
103,1.0,0.0,15.0
104,1.0,0.0,17.0
105,0.0,0.0,22.0
106,0.0,0.0,12.0
107,0.0,0.0,10.0
108,0.0,0.0,15.0
109,0.0,0.0,22.0
110,1.0,0.0,9.0
111,0.0,0.0,13.0
112,1.0,0.0,11.0
113,1.0,0.0,8.0
114,0.0,0.0,12.0
115,0.0,0.0,7.0
116,0.0,0.0,10.0
117,0.0,0.0,8.0
118,0.0,0.0,7.0
119,0.0,0.0,10.0
120,0.0,0.0,8.0
121,0.0,0.0,5.0
122,0.0,0.0,8.0
123,0.0,0.0,6.0
124,0.0,0.0,4.0
125,0.0,1.0,6.0
126,0.0,0.0,5.0
127,0.0,0.0,4.0
128,0.0,0.0,4.0
129,0.0,0.0,1.0
130,0.0,0.0,3.0
131,0.0,0.0,1.0
132,0.0,0.0,3.0
133,0.0,0.0,0.0
134,0.0,0.0,1.0
135,0.0,0.0,3.0
136,1.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,2.0
141,0.0,0.0,0.0
142,0.0,0.0,1.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,1.0
152,0.0,0.0,1.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,1.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,1.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,2.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,1.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,0.0,0.0,0.0
208,0.0,0.0,0.0
209,0.0,0.0,1.0
210,0.0,0.0,0.0
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,0.0,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0,0.0,0.0
230,0.0,0.0,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0,0.0,0.0
234,0.0,0.0,0.0
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.0,0.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.0,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.0,0.0,0.0
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
