,0,1,2
0,1673.0,337.0,0.0
1,785.0,435.0,0.0
2,1166.0,717.0,0.0
3,1517.0,1450.0,2.0
4,1022.0,1372.0,45.0
5,1137.0,1049.0,76.0
6,1204.0,1469.0,159.0
7,1267.0,1735.0,431.0
8,1480.0,1922.0,1005.0
9,1348.0,1890.0,752.0
10,1484.0,2159.0,338.0
11,1554.0,2510.0,638.0
12,1769.0,2725.0,738.0
13,2165.0,2995.0,832.0
14,2408.0,2777.0,791.0
15,2435.0,3152.0,820.0
16,2640.0,2443.0,730.0
17,1925.0,2307.0,594.0
18,1848.0,2244.0,712.0
19,1742.0,2090.0,756.0
20,1789.0,1860.0,952.0
21,1627.0,1698.0,940.0
22,1677.0,1623.0,844.0
23,1438.0,1708.0,591.0
24,1530.0,1535.0,502.0
25,1330.0,1469.0,459.0
26,1266.0,1267.0,472.0
27,1274.0,1194.0,534.0
28,1331.0,1033.0,493.0
29,1329.0,823.0,558.0
30,1171.0,770.0,541.0
31,1037.0,695.0,502.0
32,962.0,663.0,503.0
33,834.0,626.0,431.0
34,648.0,539.0,405.0
35,667.0,438.0,376.0
36,623.0,448.0,347.0
37,576.0,407.0,353.0
38,522.0,326.0,296.0
39,535.0,311.0,277.0
40,424.0,265.0,279.0
41,416.0,316.0,291.0
42,384.0,246.0,304.0
43,408.0,261.0,294.0
44,361.0,238.0,260.0
45,325.0,204.0,305.0
46,311.0,218.0,288.0
47,300.0,207.0,306.0
48,262.0,207.0,302.0
49,261.0,232.0,268.0
50,228.0,221.0,277.0
51,241.0,196.0,231.0
52,229.0,211.0,228.0
53,230.0,207.0,221.0
54,258.0,186.0,221.0
55,211.0,206.0,209.0
56,207.0,204.0,230.0
57,192.0,195.0,229.0
58,187.0,186.0,238.0
59,215.0,176.0,240.0
60,215.0,176.0,257.0
61,187.0,194.0,284.0
62,165.0,189.0,234.0
63,175.0,190.0,286.0
64,171.0,193.0,266.0
65,169.0,189.0,280.0
66,171.0,166.0,295.0
67,172.0,165.0,303.0
68,165.0,206.0,293.0
69,177.0,179.0,306.0
70,175.0,174.0,293.0
71,158.0,165.0,293.0
72,191.0,214.0,324.0
73,167.0,187.0,325.0
74,148.0,182.0,399.0
75,177.0,203.0,362.0
76,173.0,221.0,359.0
77,166.0,203.0,427.0
78,166.0,236.0,330.0
79,175.0,238.0,306.0
80,191.0,246.0,369.0
81,160.0,229.0,381.0
82,177.0,244.0,432.0
83,167.0,223.0,393.0
84,180.0,244.0,440.0
85,216.0,247.0,494.0
86,203.0,226.0,501.0
87,193.0,203.0,502.0
88,200.0,191.0,516.0
89,199.0,226.0,591.0
90,231.0,189.0,570.0
91,215.0,182.0,731.0
92,204.0,120.0,825.0
93,210.0,96.0,884.0
94,212.0,77.0,945.0
95,217.0,31.0,1066.0
96,191.0,8.0,1054.0
97,188.0,9.0,1450.0
98,186.0,7.0,1907.0
99,181.0,10.0,1141.0
100,167.0,9.0,1210.0
101,118.0,5.0,1069.0
102,137.0,8.0,1210.0
103,105.0,5.0,1163.0
104,61.0,3.0,1202.0
105,47.0,2.0,1190.0
106,43.0,6.0,1058.0
107,24.0,1.0,1054.0
108,8.0,1.0,1016.0
109,9.0,0.0,933.0
110,10.0,1.0,880.0
111,3.0,0.0,912.0
112,2.0,0.0,831.0
113,4.0,0.0,799.0
114,3.0,0.0,862.0
115,1.0,0.0,714.0
116,0.0,0.0,671.0
117,1.0,0.0,657.0
118,0.0,0.0,545.0
119,0.0,0.0,517.0
120,0.0,0.0,490.0
121,0.0,0.0,369.0
122,0.0,0.0,300.0
123,0.0,0.0,306.0
124,0.0,0.0,257.0
125,0.0,0.0,219.0
126,0.0,0.0,187.0
127,0.0,0.0,167.0
128,0.0,0.0,132.0
129,0.0,0.0,149.0
130,0.0,0.0,107.0
131,0.0,0.0,89.0
132,0.0,0.0,68.0
133,0.0,0.0,37.0
134,0.0,0.0,40.0
135,0.0,0.0,27.0
136,0.0,0.0,31.0
137,0.0,0.0,30.0
138,0.0,0.0,27.0
139,0.0,0.0,15.0
140,0.0,0.0,20.0
141,0.0,0.0,28.0
142,0.0,0.0,18.0
143,0.0,0.0,21.0
144,0.0,0.0,20.0
145,0.0,0.0,12.0
146,0.0,0.0,15.0
147,0.0,0.0,17.0
148,0.0,0.0,17.0
149,0.0,0.0,18.0
150,0.0,0.0,13.0
151,0.0,0.0,11.0
152,0.0,0.0,14.0
153,0.0,0.0,12.0
154,0.0,0.0,15.0
155,0.0,0.0,15.0
156,0.0,0.0,12.0
157,0.0,0.0,10.0
158,0.0,0.0,14.0
159,0.0,0.0,17.0
160,0.0,0.0,9.0
161,0.0,0.0,11.0
162,0.0,0.0,12.0
163,0.0,0.0,8.0
164,0.0,0.0,10.0
165,0.0,0.0,9.0
166,0.0,0.0,13.0
167,0.0,0.0,9.0
168,0.0,0.0,7.0
169,0.0,0.0,13.0
170,0.0,0.0,9.0
171,0.0,0.0,6.0
172,0.0,0.0,15.0
173,0.0,0.0,11.0
174,0.0,0.0,6.0
175,0.0,0.0,8.0
176,0.0,0.0,5.0
177,0.0,0.0,5.0
178,0.0,0.0,4.0
179,0.0,0.0,6.0
180,0.0,0.0,5.0
181,0.0,0.0,1.0
182,0.0,0.0,4.0
183,0.0,0.0,7.0
184,0.0,0.0,5.0
185,0.0,0.0,3.0
186,0.0,0.0,2.0
187,0.0,0.0,5.0
188,0.0,0.0,6.0
189,0.0,0.0,1.0
190,0.0,0.0,4.0
191,0.0,0.0,2.0
192,0.0,0.0,1.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,1.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
