,0,1,2
0,2579.0,556.0,0.0
1,902.0,577.0,0.0
2,701.0,907.0,0.0
3,814.0,903.0,0.0
4,1534.0,887.0,19.0
5,1057.0,864.0,80.0
6,1034.0,1233.0,85.0
7,1274.0,2123.0,216.0
8,1377.0,2073.0,398.0
9,1402.0,2056.0,578.0
10,1476.0,2310.0,313.0
11,1436.0,2338.0,530.0
12,1991.0,2767.0,1173.0
13,2377.0,3163.0,891.0
14,2787.0,2996.0,612.0
15,2527.0,2681.0,631.0
16,2186.0,2604.0,659.0
17,2085.0,2756.0,529.0
18,2067.0,3145.0,671.0
19,2323.0,3147.0,880.0
20,2216.0,2771.0,847.0
21,2098.0,2583.0,979.0
22,2283.0,1976.0,1088.0
23,2124.0,1683.0,752.0
24,1754.0,1300.0,778.0
25,1405.0,1019.0,785.0
26,1296.0,944.0,750.0
27,1401.0,896.0,687.0
28,1230.0,807.0,678.0
29,1163.0,731.0,626.0
30,1043.0,622.0,608.0
31,876.0,505.0,629.0
32,758.0,442.0,539.0
33,641.0,410.0,471.0
34,515.0,363.0,414.0
35,472.0,373.0,354.0
36,430.0,357.0,333.0
37,425.0,375.0,329.0
38,360.0,375.0,308.0
39,372.0,376.0,368.0
40,363.0,323.0,335.0
41,359.0,319.0,326.0
42,335.0,289.0,326.0
43,361.0,270.0,328.0
44,340.0,271.0,289.0
45,306.0,264.0,315.0
46,308.0,291.0,308.0
47,276.0,228.0,295.0
48,306.0,230.0,292.0
49,283.0,240.0,272.0
50,278.0,186.0,286.0
51,275.0,207.0,274.0
52,262.0,198.0,282.0
53,227.0,215.0,313.0
54,277.0,202.0,306.0
55,241.0,162.0,313.0
56,227.0,171.0,267.0
57,210.0,185.0,279.0
58,199.0,187.0,266.0
59,184.0,174.0,258.0
60,171.0,180.0,244.0
61,179.0,171.0,294.0
62,152.0,187.0,243.0
63,179.0,194.0,271.0
64,174.0,189.0,250.0
65,165.0,181.0,235.0
66,187.0,179.0,272.0
67,157.0,185.0,320.0
68,168.0,195.0,328.0
69,185.0,179.0,422.0
70,152.0,195.0,457.0
71,183.0,179.0,383.0
72,168.0,191.0,384.0
73,195.0,208.0,370.0
74,177.0,187.0,356.0
75,173.0,196.0,385.0
76,163.0,194.0,341.0
77,161.0,238.0,369.0
78,169.0,201.0,412.0
79,180.0,225.0,393.0
80,161.0,213.0,386.0
81,174.0,213.0,405.0
82,171.0,215.0,432.0
83,171.0,230.0,449.0
84,182.0,219.0,507.0
85,167.0,234.0,544.0
86,196.0,220.0,549.0
87,209.0,222.0,572.0
88,178.0,143.0,669.0
89,183.0,153.0,673.0
90,216.0,113.0,853.0
91,202.0,63.0,1125.0
92,178.0,40.0,877.0
93,198.0,9.0,871.0
94,186.0,0.0,968.0
95,207.0,0.0,1098.0
96,168.0,0.0,1162.0
97,146.0,0.0,1178.0
98,134.0,0.0,1211.0
99,130.0,0.0,1274.0
100,96.0,0.0,1411.0
101,81.0,0.0,1393.0
102,71.0,0.0,1235.0
103,43.0,0.0,1519.0
104,29.0,0.0,1670.0
105,18.0,0.0,1574.0
106,5.0,0.0,1250.0
107,1.0,0.0,1044.0
108,0.0,0.0,1027.0
109,0.0,0.0,894.0
110,0.0,0.0,978.0
111,0.0,0.0,905.0
112,0.0,0.0,729.0
113,0.0,0.0,635.0
114,0.0,0.0,501.0
115,0.0,0.0,527.0
116,0.0,0.0,449.0
117,0.0,0.0,375.0
118,0.0,0.0,386.0
119,0.0,0.0,323.0
120,0.0,0.0,272.0
121,0.0,0.0,278.0
122,0.0,0.0,231.0
123,0.0,0.0,220.0
124,0.0,0.0,167.0
125,0.0,0.0,118.0
126,0.0,0.0,85.0
127,0.0,0.0,71.0
128,0.0,0.0,40.0
129,0.0,0.0,45.0
130,0.0,0.0,34.0
131,0.0,0.0,32.0
132,0.0,0.0,19.0
133,0.0,0.0,25.0
134,0.0,0.0,10.0
135,0.0,0.0,12.0
136,0.0,0.0,20.0
137,0.0,0.0,11.0
138,0.0,0.0,27.0
139,0.0,0.0,9.0
140,0.0,0.0,15.0
141,0.0,0.0,19.0
142,0.0,0.0,13.0
143,0.0,0.0,17.0
144,0.0,0.0,10.0
145,0.0,0.0,10.0
146,0.0,0.0,12.0
147,0.0,0.0,13.0
148,0.0,0.0,11.0
149,0.0,0.0,5.0
150,0.0,0.0,6.0
151,0.0,0.0,4.0
152,0.0,0.0,6.0
153,0.0,0.0,1.0
154,0.0,0.0,3.0
155,0.0,0.0,1.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
